Metadata_Source,Metadata_Plate,Metadata_Well,Metadata_JCP2022,Metadata_PlateType,Metadata_MoA
source_3,SP05P08d,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP05P08d,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12a,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12b,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12c,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP09P12d,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16a,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16b,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16c,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP13P16d,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,H23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,I02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,I23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,J02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,J23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,K02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,K23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,L02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,L23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,M02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,M23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,N02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,N23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,O02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,O23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,P02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19a,P23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,A02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,A23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,B02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,B23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,C02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,C23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,D02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,D23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,E02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,E23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,F02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,F23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,G02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,G23,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,H02,JCP2022_033924,COMPOUND,negative_control
source_3,SP16P19b,H23,JCP2022_033924,COMPOUND,negative_control
